,id,goog,count_all,count_rating,count_review,rating,picture,length,experience,period,locationid,time,period_ch,dum,did,ln_count_all,ln_count_rating,ln_count_review,ln_length,timedum_1,timedum_2,timedum_3,timedum_4,timedum_5,timedum_6,timedum_7,timedum_8,diddum_1,diddum_2,diddum_3,diddum_4,diddum_5,diddum_6,diddum_7,diddum_8,_est_ln_count_all
277,139.0,0,99.0,99.0,99.0,4.171717,0.75757575,233.13132,209.44444,2017M09,20,3.0,0.0,0.0,0.0,4.59512,4.59512,4.59512,5.451602,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278,140.0,1,85.0,45.0,40.0,4.670588,0.011764706,59.925,38.094116,2017M10,20,4.0,0.0,0.0,0.0,4.4426513,3.8066626,3.6888795,4.093094,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
279,140.0,0,96.0,96.0,96.0,4.2395835,0.6458333,222.30208,194.60417,2017M10,20,4.0,0.0,0.0,0.0,4.564348,4.564348,4.564348,5.404037,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
280,141.0,1,299.0,174.0,125.0,4.602007,0.013377926,72.52,24.973244,2018M07,20,5.0,1.0,1.0,1.0,5.7004437,5.159055,4.828314,4.283862,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
281,141.0,0,78.0,78.0,78.0,4.423077,0.75641024,217.75641,198.94872,2018M07,20,5.0,1.0,1.0,0.0,4.356709,4.356709,4.356709,5.383377,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
282,142.0,1,504.0,311.0,193.0,4.577381,0.015873017,71.96891,27.761906,2018M08,20,6.0,1.0,1.0,1.0,6.222576,5.739793,5.26269,4.276234,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
283,142.0,0,69.0,69.0,69.0,4.289855,0.73913044,212.37682,208.76811,2018M08,20,6.0,1.0,1.0,0.0,4.2341065,4.2341065,4.2341065,5.358362,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
284,143.0,1,349.0,204.0,145.0,4.6217766,0.017191976,72.04138,40.790833,2018M09,20,7.0,1.0,1.0,1.0,5.855072,5.31812,4.9767337,4.2772408,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
285,143.0,0,58.0,58.0,58.0,4.4827585,0.5689655,234.7069,155.51724,2018M09,20,7.0,1.0,1.0,0.0,4.060443,4.060443,4.060443,5.4583373,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
286,144.0,1,260.0,157.0,103.0,4.6384616,0.0076923077,72.048546,43.95769,2018M10,20,8.0,1.0,1.0,1.0,5.560682,5.056246,4.634729,4.27734,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
287,144.0,0,49.0,49.0,49.0,4.408163,0.6938776,219.83673,149.89796,2018M10,20,8.0,1.0,1.0,0.0,3.8918202,3.8918202,3.8918202,5.392885,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
288,145.0,1,73.0,35.0,38.0,4.6438355,0.08219178,59.473682,33.219177,2017M07,21,1.0,0.0,0.0,0.0,4.2904596,3.5553482,3.637586,4.085534,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
289,145.0,0,92.0,92.0,92.0,4.2934785,0.84782606,234.91304,182.92392,2017M07,21,1.0,0.0,0.0,0.0,4.5217886,4.5217886,4.5217886,5.4592156,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
290,146.0,1,127.0,77.0,50.0,4.5039372,0.007874016,62.7,31.72441,2017M08,21,2.0,0.0,0.0,0.0,4.8441873,4.3438053,3.912023,4.1383615,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
291,146.0,0,133.0,133.0,133.0,4.451128,0.8270677,235.797,198.7594,2017M08,21,2.0,0.0,0.0,0.0,4.890349,4.890349,4.890349,5.462971,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
292,147.0,1,152.0,94.0,58.0,4.5657897,0.013157895,46.896553,25.388159,2017M09,21,3.0,0.0,0.0,0.0,5.0238805,4.543295,4.060443,3.8479443,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
293,147.0,0,81.0,81.0,81.0,4.382716,0.8765432,243.85185,218.71605,2017M09,21,3.0,0.0,0.0,0.0,4.394449,4.394449,4.394449,5.496561,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
294,148.0,1,119.0,72.0,47.0,4.4789915,0.0,54.446808,21.193277,2017M10,21,4.0,0.0,0.0,0.0,4.7791233,4.276666,3.8501475,3.9972243,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
295,148.0,0,79.0,79.0,79.0,4.405063,0.7721519,206.65823,222.37975,2017M10,21,4.0,0.0,0.0,0.0,4.3694477,4.3694477,4.3694477,5.3310666,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
296,149.0,1,73.0,43.0,30.0,4.5753427,0.0,52.2,26.753426,2018M07,21,5.0,1.0,1.0,1.0,4.2904596,3.7612002,3.4011974,3.9550824,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
297,149.0,0,55.0,55.0,55.0,4.2363634,0.8363636,278.03638,233.90909,2018M07,21,5.0,1.0,1.0,0.0,4.0073333,4.0073333,4.0073333,5.627752,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
298,150.0,1,102.0,57.0,45.0,4.5392156,0.009803922,91.666664,38.833332,2018M08,21,6.0,1.0,1.0,1.0,4.624973,4.0430512,3.8066626,4.518159,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
299,150.0,0,75.0,75.0,75.0,4.4533334,0.72,217.93333,156.4,2018M08,21,6.0,1.0,1.0,0.0,4.317488,4.317488,4.317488,5.384189,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
300,151.0,1,91.0,48.0,43.0,4.5164833,0.010989011,69.60465,61.857143,2018M09,21,7.0,1.0,1.0,1.0,4.5108595,3.871201,3.7612002,4.242831,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
301,151.0,0,62.0,62.0,62.0,4.516129,0.7419355,231.85484,330.12903,2018M09,21,7.0,1.0,1.0,0.0,4.1271343,4.1271343,4.1271343,5.4461117,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
302,152.0,1,80.0,47.0,33.0,4.625,0.0375,83.57576,61.6375,2018M10,21,8.0,1.0,1.0,1.0,4.3820267,3.8501475,3.4965076,4.4257536,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
303,152.0,0,60.0,60.0,60.0,4.516667,0.8333333,228.9,218.61667,2018M10,21,8.0,1.0,1.0,0.0,4.0943446,4.0943446,4.0943446,5.433285,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
304,153.0,1,54.0,39.0,15.0,4.3703704,0.018518519,99.13333,45.537037,2017M07,22,1.0,0.0,0.0,0.0,3.988984,3.6635616,2.7080503,4.5964656,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
305,153.0,0,2.0,2.0,2.0,5.0,1.0,182.5,1131.5,2017M07,22,1.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,5.2067504,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
306,154.0,1,65.0,37.0,28.0,4.3692307,0.0,55.714287,38.215385,2017M08,22,2.0,0.0,0.0,0.0,4.1743875,3.6109178,3.3322046,4.0202365,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
307,154.0,0,1.0,1.0,1.0,5.0,1.0,348.0,45.0,2017M08,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8522024,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
308,155.0,1,113.0,76.0,37.0,4.4159293,0.017699115,68.5946,32.070797,2017M09,22,3.0,0.0,0.0,0.0,4.727388,4.3307333,3.6109178,4.228214,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
309,155.0,0,1.0,1.0,1.0,4.0,1.0,216.0,456.0,2017M09,22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3752785,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310,156.0,1,124.0,86.0,38.0,4.282258,0.008064516,80.26316,36.25,2017M10,22,4.0,0.0,0.0,0.0,4.8202815,4.454347,3.637586,4.3853106,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
311,156.0,0,1.0,1.0,1.0,5.0,1.0,331.0,550.0,2017M10,22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8021183,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312,157.0,1,94.0,67.0,27.0,4.1702127,0.010638298,65.07407,31.042553,2018M08,22,6.0,1.0,1.0,1.0,4.543295,4.204693,3.295837,4.175526,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
313,157.0,0,3.0,3.0,3.0,4.3333335,1.0,345.33334,161.66667,2018M08,22,6.0,1.0,1.0,0.0,1.0986123,1.0986123,1.0986123,5.84451,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314,158.0,1,127.0,90.0,37.0,4.4173226,0.031496063,53.324326,18.385826,2018M10,22,8.0,1.0,1.0,1.0,4.8441873,4.4998097,3.6109178,3.9763925,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
315,158.0,0,1.0,1.0,1.0,4.0,0.0,596.0,190.0,2018M10,22,8.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3902407,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316,159.0,1,111.0,63.0,48.0,3.873874,0.018018018,88.6875,97.22523,2017M07,23,1.0,0.0,0.0,0.0,4.7095304,4.1431346,3.871201,4.485119,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317,159.0,0,14.0,14.0,14.0,3.5714285,0.64285713,458.0,844.3571,2017M07,23,1.0,0.0,0.0,0.0,2.6390574,2.6390574,2.6390574,6.126869,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
318,160.0,1,217.0,143.0,74.0,4.133641,0.023041476,67.97298,35.165897,2017M08,23,2.0,0.0,0.0,0.0,5.379897,4.962845,4.304065,4.21911,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319,160.0,0,10.0,10.0,10.0,3.6,0.9,244.7,576.2,2017M08,23,2.0,0.0,0.0,0.0,2.3025851,2.3025851,2.3025851,5.500033,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320,161.0,1,290.0,200.0,90.0,4.1689653,0.0068965517,60.677776,40.172413,2017M09,23,3.0,0.0,0.0,0.0,5.669881,5.2983174,4.4998097,4.1055775,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
321,161.0,0,7.0,7.0,7.0,3.4285715,0.71428573,317.57144,800.0,2017M09,23,3.0,0.0,0.0,0.0,1.9459101,1.9459101,1.9459101,5.7607026,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322,162.0,1,242.0,176.0,66.0,4.2024794,0.004132231,61.530304,35.471073,2017M10,23,4.0,0.0,0.0,0.0,5.488938,5.170484,4.189655,4.1195297,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
323,162.0,0,12.0,12.0,12.0,3.75,0.75,257.66666,366.16666,2017M10,23,4.0,0.0,0.0,0.0,2.4849067,2.4849067,2.4849067,5.5516667,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324,163.0,1,181.0,122.0,59.0,4.0220995,0.005524862,141.1017,40.198895,2018M07,23,5.0,1.0,1.0,1.0,5.198497,4.804021,4.0775375,4.949481,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
325,163.0,0,7.0,7.0,7.0,3.857143,0.71428573,353.0,272.14285,2018M07,23,5.0,1.0,1.0,0.0,1.9459101,1.9459101,1.9459101,5.866468,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
326,164.0,1,203.0,136.0,67.0,4.1674876,0.009852217,70.83582,32.236454,2018M08,23,6.0,1.0,1.0,1.0,5.313206,4.912655,4.204693,4.260365,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
327,164.0,0,10.0,10.0,10.0,3.5,0.7,256.6,626.1,2018M08,23,6.0,1.0,1.0,0.0,2.3025851,2.3025851,2.3025851,5.5475183,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328,165.0,1,149.0,90.0,59.0,4.214765,0.0067114094,89.72881,60.00671,2018M09,23,7.0,1.0,1.0,1.0,5.0039463,4.4998097,4.0775375,4.496792,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
329,165.0,0,17.0,17.0,17.0,3.764706,0.5882353,382.05884,718.7059,2018M09,23,7.0,1.0,1.0,0.0,2.8332133,2.8332133,2.8332133,5.9455748,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330,166.0,1,125.0,86.0,39.0,4.192,0.0,223.71794,85.392,2018M10,23,8.0,1.0,1.0,1.0,4.828314,4.454347,3.6635616,5.410386,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
331,166.0,0,10.0,10.0,10.0,3.9,0.7,306.3,553.6,2018M10,23,8.0,1.0,1.0,0.0,2.3025851,2.3025851,2.3025851,5.724565,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332,167.0,1,75.0,45.0,30.0,4.32,0.013333334,59.866665,61.226665,2017M07,24,1.0,0.0,0.0,0.0,4.317488,3.8066626,3.4011974,4.0921197,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333,167.0,0,2.0,2.0,2.0,4.5,0.5,297.5,135.0,2017M07,24,1.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,5.695414,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334,168.0,1,100.0,81.0,19.0,4.4,0.03,62.0,29.46,2017M08,24,2.0,0.0,0.0,0.0,4.6051702,4.394449,2.944439,4.1271343,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335,168.0,0,10.0,10.0,10.0,3.7,0.8,262.1,915.1,2017M08,24,2.0,0.0,0.0,0.0,2.3025851,2.3025851,2.3025851,5.568726,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336,169.0,1,102.0,79.0,23.0,4.3039217,0.0,45.347828,18.764706,2017M09,24,3.0,0.0,0.0,0.0,4.624973,4.3694477,3.1354942,3.8143623,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
337,169.0,0,12.0,12.0,12.0,3.8333333,1.0,236.66667,435.41666,2017M09,24,3.0,0.0,0.0,0.0,2.4849067,2.4849067,2.4849067,5.466653,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338,170.0,1,60.0,36.0,24.0,4.35,0.0,67.541664,95.6,2017M10,24,4.0,0.0,0.0,0.0,4.0943446,3.583519,3.1780539,4.2127447,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
339,170.0,0,6.0,6.0,6.0,4.3333335,0.8333333,228.33333,275.66666,2017M10,24,4.0,0.0,0.0,0.0,1.7917595,1.7917595,1.7917595,5.4308066,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340,171.0,1,75.0,55.0,20.0,4.3733335,0.013333334,88.25,23.946667,2018M07,24,5.0,1.0,1.0,1.0,4.317488,4.0073333,2.9957323,4.4801736,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
341,171.0,0,4.0,4.0,4.0,4.0,0.75,703.5,171.0,2018M07,24,5.0,1.0,1.0,0.0,1.3862944,1.3862944,1.3862944,6.556068,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
342,172.0,1,89.0,72.0,17.0,4.4044943,0.04494382,61.17647,20.820225,2018M08,24,6.0,1.0,1.0,1.0,4.4886365,4.276666,2.8332133,4.113763,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
343,172.0,0,5.0,5.0,5.0,3.8,1.0,224.4,169.4,2018M08,24,6.0,1.0,1.0,0.0,1.609438,1.609438,1.609438,5.41343,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
344,173.0,1,88.0,60.0,28.0,4.1704545,0.011363637,62.17857,37.522728,2018M09,24,7.0,1.0,1.0,1.0,4.477337,4.0943446,3.3322046,4.1300106,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
345,173.0,0,6.0,6.0,6.0,3.3333333,1.0,211.83333,130.16667,2018M09,24,7.0,1.0,1.0,0.0,1.7917595,1.7917595,1.7917595,5.3557997,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
346,174.0,1,81.0,55.0,26.0,4.4938273,0.012345679,44.96154,37.407406,2018M10,24,8.0,1.0,1.0,1.0,4.394449,4.0073333,3.2580965,3.8058074,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
347,174.0,0,5.0,5.0,5.0,3.8,0.8,260.6,538.4,2018M10,24,8.0,1.0,1.0,0.0,1.609438,1.609438,1.609438,5.562987,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
348,175.0,1,189.0,115.0,74.0,4.4126983,0.01058201,71.12162,28.809525,2017M07,25,1.0,0.0,0.0,0.0,5.241747,4.744932,4.304065,4.2643914,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
349,175.0,0,31.0,31.0,31.0,4.193548,0.87096775,273.1613,295.48386,2017M07,25,1.0,0.0,0.0,0.0,3.4339871,3.4339871,3.4339871,5.6100626,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
350,176.0,1,212.0,129.0,83.0,4.4103775,0.0,59.26506,33.268867,2017M08,25,2.0,0.0,0.0,0.0,5.3565865,4.8598123,4.4188404,4.08202,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
351,176.0,0,53.0,53.0,53.0,4.1509433,0.7358491,265.20755,299.60376,2017M08,25,2.0,0.0,0.0,0.0,3.9702919,3.9702919,3.9702919,5.5805125,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
352,177.0,1,214.0,150.0,64.0,4.228972,0.018691588,58.921875,21.663551,2017M09,25,3.0,0.0,0.0,0.0,5.365976,5.0106354,4.158883,4.0762124,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
353,177.0,0,24.0,24.0,24.0,4.4583335,0.875,261.70834,267.375,2017M09,25,3.0,0.0,0.0,0.0,3.1780539,3.1780539,3.1780539,5.5672307,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
354,178.0,1,184.0,128.0,56.0,4.347826,0.0054347827,73.25,20.842392,2017M10,25,4.0,0.0,0.0,0.0,5.214936,4.8520303,4.0253515,4.293878,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
355,178.0,0,19.0,19.0,19.0,4.3157897,0.68421054,260.5263,309.78946,2017M10,25,4.0,0.0,0.0,0.0,2.944439,2.944439,2.944439,5.5627036,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
356,179.0,1,407.0,284.0,123.0,4.3439803,0.004914005,79.81301,23.272728,2018M07,25,5.0,1.0,1.0,1.0,6.0088134,5.6489744,4.8121843,4.3796864,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
357,179.0,0,26.0,26.0,26.0,4.1923075,0.84615386,211.84616,195.34616,2018M07,25,5.0,1.0,1.0,0.0,3.2580965,3.2580965,3.2580965,5.35586,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
358,180.0,1,502.0,342.0,160.0,4.3027887,0.007968128,77.5125,26.43227,2018M08,25,6.0,1.0,1.0,1.0,6.2186003,5.8348107,5.075174,4.350439,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
359,180.0,0,22.0,22.0,22.0,4.2727275,0.8181818,263.81818,350.9091,2018M08,25,6.0,1.0,1.0,0.0,3.0910425,3.0910425,3.0910425,5.57526,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
360,181.0,1,247.0,161.0,86.0,4.331984,0.008097166,68.558136,29.781376,2018M09,25,7.0,1.0,1.0,1.0,5.5093884,5.081404,4.454347,4.227682,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
361,181.0,0,14.0,14.0,14.0,4.285714,0.71428573,272.0,435.0,2018M09,25,7.0,1.0,1.0,0.0,2.6390574,2.6390574,2.6390574,5.605802,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
362,182.0,1,161.0,116.0,45.0,4.242236,0.0062111802,73.17778,27.881989,2018M10,25,8.0,1.0,1.0,1.0,5.081404,4.75359,3.8066626,4.292892,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
363,182.0,0,16.0,16.0,16.0,4.3125,0.8125,285.5,520.25,2018M10,25,8.0,1.0,1.0,0.0,2.7725887,2.7725887,2.7725887,5.654242,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
364,183.0,1,76.0,44.0,32.0,4.4078946,0.013157895,68.0625,47.394737,2017M07,26,1.0,0.0,0.0,0.0,4.3307333,3.7841897,3.465736,4.2204266,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
365,183.0,0,30.0,30.0,30.0,4.133333,0.93333334,273.23334,315.06668,2017M07,26,1.0,0.0,0.0,0.0,3.4011974,3.4011974,3.4011974,5.6103263,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
366,184.0,1,120.0,82.0,38.0,4.3,0.016666668,83.3421,34.216667,2017M08,26,2.0,0.0,0.0,0.0,4.787492,4.406719,3.637586,4.422954,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
367,184.0,0,32.0,32.0,32.0,3.90625,0.75,343.625,710.15625,2017M08,26,2.0,0.0,0.0,0.0,3.465736,3.465736,3.465736,5.839551,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
368,185.0,1,148.0,105.0,43.0,4.4797297,0.013513514,62.930233,22.993244,2017M09,26,3.0,0.0,0.0,0.0,4.9972124,4.65396,3.7612002,4.142027,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
369,185.0,0,23.0,23.0,23.0,4.3913045,0.5652174,306.3913,620.1739,2017M09,26,3.0,0.0,0.0,0.0,3.1354942,3.1354942,3.1354942,5.724863,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
370,186.0,1,81.0,54.0,27.0,4.271605,0.024691358,72.48148,30.790123,2017M10,26,4.0,0.0,0.0,0.0,4.394449,3.988984,3.295837,4.283331,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
371,186.0,0,21.0,21.0,21.0,4.285714,0.9047619,417.14285,347.0476,2017M10,26,4.0,0.0,0.0,0.0,3.0445225,3.0445225,3.0445225,6.0334287,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
372,187.0,1,61.0,41.0,20.0,4.5737705,0.016393442,51.7,51.67213,2018M07,26,5.0,1.0,1.0,1.0,4.1108737,3.713572,2.9957323,3.9454577,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
373,187.0,0,21.0,21.0,21.0,4.285714,0.8095238,305.2857,549.6667,2018M07,26,5.0,1.0,1.0,0.0,3.0445225,3.0445225,3.0445225,5.721248,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374,188.0,1,79.0,50.0,29.0,4.531646,0.025316456,82.24138,78.72152,2018M08,26,6.0,1.0,1.0,1.0,4.3694477,3.912023,3.3672957,4.4096584,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
375,188.0,0,24.0,24.0,24.0,4.4166665,0.75,303.08334,419.375,2018M08,26,6.0,1.0,1.0,0.0,3.1780539,3.1780539,3.1780539,5.714008,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
376,189.0,1,66.0,46.0,20.0,4.5151515,0.015151516,85.2,53.81818,2018M09,26,7.0,1.0,1.0,1.0,4.189655,3.8286414,2.9957323,4.4450016,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
377,189.0,0,10.0,10.0,10.0,4.6,0.9,275.2,643.1,2018M09,26,7.0,1.0,1.0,0.0,2.3025851,2.3025851,2.3025851,5.617498,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
378,190.0,1,42.0,23.0,19.0,4.452381,0.0,138.05263,58.11905,2018M10,26,8.0,1.0,1.0,1.0,3.7376697,3.1354942,2.944439,4.927635,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
